,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
2912,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,482.0,510000
2913,2,Santa Maria,76,2,3,3,0,0,0,0,0,478.0,4199000
2914,2,Boa Vista,79,3,2,2,1,0,0,1,1,300.0,700000
2915,2,Olímpico,55,2,1,1,1,1,0,1,1,500.0,2969000
2916,2,Santa Paula,174,3,2,2,0,0,1,0,0,12.0,990000
2917,2,Boa Vista,65,2,2,2,0,0,0,0,0,351.0,365000
2918,2,Olímpico,90,2,1,1,0,1,1,1,1,430.0,850000
2919,2,Santa Paula,90,3,1,1,0,0,1,1,0,535.0,650000
2920,2,Santa Paula,180,3,3,3,0,1,1,1,1,105.0,1200000
2921,2,Santa Maria,67,3,1,1,0,0,1,1,0,500.0,240000
2922,2,Barcelona,65,2,3,3,0,1,1,1,1,520.0,435000
2923,2,Olímpico,70,2,3,3,1,1,1,1,0,19.0,395000
2924,2,Santa Maria,75,2,1,1,0,1,1,0,1,511.0,460000
2925,2,Santa Maria,160,3,2,2,0,1,1,1,1,515.0,7499000
2926,2,Santa Paula,84,3,1,1,0,1,1,1,0,508.0,750000
2927,2,Nova Gerty,140,2,1,1,0,1,1,0,1,550.0,500000
2928,2,Cerâmica,56,2,1,1,0,0,1,0,0,1.0,459000
2929,2,Cerâmica,68,2,1,1,0,1,1,1,1,450.0,720000
2930,2,Santa Maria,64,2,2,2,0,1,1,1,1,385.0,390000
2931,2,Cerâmica,65,2,2,2,1,0,1,1,0,561.0,430000
2932,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,14.0,495000
2933,2,Olímpico,264,3,2,2,0,1,1,1,1,775.0,1980000
2934,2,Santo Antônio,113,2,3,3,0,0,1,0,0,450.0,1130000
2935,2,Fundação,61,2,1,1,0,1,1,1,1,878.0,331000
2936,2,Cerâmica,90,2,3,3,0,1,1,1,1,738.0,990000
2937,2,Santa Paula,106,3,2,2,1,1,1,1,0,395.0,550000
2938,2,Cerâmica,68,2,3,3,0,0,1,1,1,410.0,6498000
2939,2,Barcelona,68,2,3,3,0,1,1,1,1,447.0,450000
2940,2,Barcelona,67,2,5,5,1,1,0,0,0,482.0,455000
2941,2,Barcelona,88,3,3,3,0,1,1,1,1,478.0,450000
2942,2,Santo Antônio,62,2,3,3,1,0,1,1,0,300.0,475000
2943,2,Mauá,79,3,1,1,0,1,1,1,1,105.0,495000
2944,2,Centro,150,4,2,2,1,0,0,1,1,351.0,630000
2945,2,Osvaldo Cruz,61,2,2,2,1,1,1,1,0,430.0,510000
2946,2,Santa Maria,76,2,1,1,0,1,1,1,1,535.0,4199000
2947,2,Boa Vista,79,3,2,2,0,0,0,0,0,105.0,700000
2948,2,Olímpico,55,2,1,1,1,0,0,1,1,500.0,2969000
2949,2,Santa Paula,174,3,2,2,1,1,0,1,1,520.0,990000
2950,2,Boa Vista,65,2,1,1,0,1,1,1,1,19.0,365000
2951,2,Olímpico,90,2,2,2,0,1,1,1,1,511.0,850000
2952,2,Santa Paula,90,3,2,2,1,1,1,1,0,515.0,650000
2953,2,Santa Paula,180,3,2,2,1,1,1,1,0,508.0,1200000
2954,2,Santa Maria,67,3,2,2,0,1,1,0,1,550.0,240000
2955,2,Barcelona,65,2,2,2,0,1,1,1,1,1.0,435000
2956,2,Olímpico,70,2,1,1,0,1,1,1,0,450.0,395000
2957,2,Santa Maria,75,2,1,1,0,0,1,0,0,385.0,460000
2958,2,Santa Maria,160,3,3,3,0,1,1,1,1,561.0,7499000
2959,2,Santa Paula,84,3,2,2,0,1,1,1,1,14.0,750000
2960,2,Nova Gerty,140,2,3,3,1,0,1,1,0,775.0,500000
2961,2,Cerâmica,56,2,3,3,0,1,1,1,1,450.0,459000
2962,2,Cerâmica,68,2,3,3,0,1,1,1,1,878.0,720000
2963,2,Santa Maria,64,2,1,1,0,0,1,0,0,738.0,390000
2964,2,Cerâmica,65,2,2,2,0,1,1,1,1,395.0,430000
2965,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,410.0,495000
2966,2,Olímpico,264,3,2,2,0,0,1,1,1,447.0,1980000
2967,2,Santo Antônio,113,2,1,1,0,1,1,1,1,482.0,1130000
2968,2,Fundação,61,2,3,3,1,1,0,0,0,478.0,331000
2969,2,Cerâmica,90,2,1,1,0,1,1,1,1,105.0,990000
2970,2,Santa Paula,106,3,2,2,1,0,1,1,0,568.0,550000
2971,2,Cerâmica,68,2,1,1,0,1,1,1,1,430.0,6498000
2972,2,Barcelona,68,2,2,2,1,0,0,1,1,105.0,450000
2973,2,Barcelona,67,2,1,1,0,1,1,1,1,500.0,455000
2974,2,Barcelona,88,3,2,2,1,1,1,1,0,520.0,450000
2975,2,Santo Antônio,62,2,1,1,0,1,1,1,1,19.0,475000
2976,2,Mauá,79,3,2,2,0,0,0,0,0,150.0,495000
2977,2,Osvaldo Cruz,61,2,1,1,1,0,0,1,1,515.0,510000
2978,2,Santa Maria,76,2,1,1,0,0,1,0,0,550.0,4199000
2979,2,Boa Vista,79,3,1,1,0,0,0,0,0,1.0,700000
2980,2,Olímpico,55,2,2,2,0,0,1,1,0,450.0,2969000
2981,2,Santa Paula,174,3,2,2,0,1,1,1,1,600.0,990000
2982,2,Boa Vista,65,2, -- , -- ,0,0,1,1,0,385.0,365000
2983,2,Olímpico,90,2,2,2,0,1,1,1,1,561.0,850000
2984,2,Santa Paula,90,3,3,3,1,1,1,1,0,775.0,650000
2985,2,Santa Paula,180,3,1,1,0,1,1,0,1,450.0,1200000
2986,2,Santa Maria,67,3,2,2,0,1,1,1,1,878.0,240000
2987,2,Barcelona,65,2,2,2,0,1,1,1,0,738.0,435000
2988,2,Olímpico,70,2,3,3,0,1,1,0,1,395.0,395000
2989,2,Santa Maria,75,2,3,3,0,0,1,0,0,410.0,460000
2990,2,Santa Maria,160,3,4,4,0,1,1,1,1,482.0,7499000
2991,2,Santa Paula,84,3,2,2,1,0,1,1,0,478.0,750000
2992,2,Nova Gerty,140,2,2,2,0,1,1,1,1,300.0,500000
2993,2,Cerâmica,56,2,4,4,0,1,1,1,1,500.0,459000
2994,2,Santa Maria,64,2,2,2,0,0,1,0,0,12.0,390000
2995,2,Cerâmica,65,2,2,2,0,1,1,1,1,568.0,430000
2996,2,Jardim Sao Caetano,80,3, -- , -- ,0,1,1,1,1,430.0,495000
2997,2,Olímpico,264,3,1,1,1,1,1,1,0,105.0,1980000
2998,2,Santo Antônio,113,2,1,1,0,0,1,1,1,500.0,1130000
2999,2,Fundação,61,2,2,2,0,1,1,1,1,520.0,331000
3000,2,Cerâmica,90,2,2,2,1,1,0,0,0,19.0,990000
3001,2,Santa Paula,106,3,3,3,0,1,1,1,1,150.0,550000
3002,2,Cerâmica,68,2,2,2,1,0,1,1,0,515.0,6498000
3003,2,Barcelona,68,2,3,3,0,1,1,1,1,508.0,450000
3004,2,Barcelona,67,2,1,1,1,0,0,1,1,550.0,455000
3005,2,Barcelona,88,3,4,4,0,1,1,1,1,1.0,450000
3006,2,Santo Antônio,62,2,2,2,1,1,1,1,0,450.0,475000
3007,2,Mauá,79,3,2,2,0,1,1,1,1,385.0,495000
3008,2,Nova Gerty,40,1,1,1,0,0,0,0,0,561.0,319000
3009,1,Boa Vista,127,3,2,2,1,0,0,1,1,14.0,530000
3010,2,Centro,150,4,2,2,1,1,0,1,1,775.0,630000
3011,2,Osvaldo Cruz,61,2,1,1,0,0,1,1,0,878.0,510000
3012,2,Santa Maria,76,2,2,2,0,1,1,1,1,738.0,4199000
3013,2,Boa Vista,79,3,1,1,1,1,1,1,0,395.0,700000
3014,2,Olímpico,55,2,2,2,1,1,1,1,0,410.0,2969000
3015,2,Santa Paula,174,3,1,1,0,1,1,0,1,447.0,990000
3016,2,Boa Vista,65,2,2,2,0,1,1,1,1,482.0,365000
3017,2,Olímpico,90,2,3,3,0,1,1,0,1,300.0,850000
3018,2,Santa Paula,90,3,1,1,0,0,1,0,0,500.0,650000
3019,2,Santa Paula,180,3,1,1,0,1,1,1,1,12.0,1200000
3020,2,Santa Maria,67,3,1,1,0,1,1,1,1,600.0,240000
3021,2,Barcelona,65,2,2,2,1,0,1,1,0,780.0,435000
3022,2,Olímpico,70,2,1,1,0,1,1,1,1,568.0,395000
3023,2,Santa Maria,75,2,2,2,0,0,1,0,0,105.0,460000
3024,2,Santa Maria,160,3,3,3,0,1,1,1,1,500.0,7499000
3025,2,Santa Paula,84,3, -- , -- ,1,1,1,1,0,520.0,750000
3026,2,Nova Gerty,140,2,2,2,0,0,1,1,1,19.0,500000
3027,2,Cerâmica,56,2,2,2,0,1,1,1,1,150.0,459000
3028,2,Cerâmica,68,2,4,4,1,1,0,0,0,515.0,720000
3029,2,Santa Maria,64,2,1,1,0,1,1,1,1,508.0,390000
3030,2,Cerâmica,65,2,4,4,1,0,1,1,0,550.0,430000
3031,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,1.0,495000
3032,2,Olímpico,264,3,3,3,1,0,0,1,1,450.0,1980000
3033,2,Santo Antônio,113,2, 2-3 , 2-3 ,0,1,1,1,1,385.0,1130000
3034,2,Fundação,61,2,2,2,1,1,1,1,0,561.0,331000
3035,2,Cerâmica,90,2,2,2,0,1,1,1,1,14.0,990000
3036,2,Santa Paula,106,3,1,1,0,0,0,0,0,775.0,550000
3037,2,Cerâmica,68,2,2,2,1,0,0,1,1,450.0,6498000
3038,2,Barcelona,68,2,1,1,1,1,0,1,1,878.0,450000
3039,2,Barcelona,67,2,2,2,0,0,1,0,0,738.0,455000
3040,2,Barcelona,88,3,1,1,0,0,0,0,0,395.0,450000
3041,2,Santo Antônio,62,2,2,2,0,0,1,1,0,410.0,475000
3042,2,Mauá,79,3,1,1,0,1,1,1,1,447.0,495000
3043,2,Centro,150,4,3,3,1,1,1,1,0,482.0,630000
3044,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,300.0,510000
3045,2,Santa Maria,76,2,2,2,0,1,1,1,0,500.0,4199000
3046,2,Boa Vista,79,3,2,2,0,1,1,0,1,12.0,700000
3047,2,Olímpico,55,2, -- , -- ,0,0,1,0,0,600.0,2969000
3048,2,Santa Paula,174,3,1,1,0,1,1,1,1,780.0,990000
3049,2,Boa Vista,65,2,1,1,1,0,1,1,0,351.0,365000
3050,2,Olímpico,90,2,1,1,0,1,1,1,1,430.0,850000
3051,2,Santa Paula,90,3,3,3,0,0,1,0,0,535.0,650000
3052,2,Santa Paula,180,3,3,3,0,1,1,1,1,105.0,1200000
3053,2,Santa Maria,67,3,2,2,1,1,1,1,0,500.0,240000
3054,2,Barcelona,65,2,1,1,0,0,1,1,1,520.0,435000
3055,2,Olímpico,70,2,2,2,1,1,0,0,0,19.0,395000
3056,2,Santa Maria,75,2,1,1,1,0,1,1,0,511.0,460000
3057,2,Santa Maria,160,3,1,1,0,1,1,1,1,515.0,7499000
3058,2,Santa Paula,84,3,1,1,1,0,0,1,1,508.0,750000
3059,2,Nova Gerty,140,2,2,2,0,1,1,1,1,550.0,500000
3060,2,Cerâmica,56,2,2,2,1,1,1,1,0,1.0,459000
3061,2,Cerâmica,68,2,3,3,0,1,1,1,1,450.0,720000
3062,2,Santa Maria,64,2,2,2,0,0,0,0,0,385.0,390000
3063,2,Cerâmica,65,2,3,3,1,0,0,1,1,561.0,430000
3064,2,Jardim Sao Caetano,80,3,1,1,1,1,0,1,1,14.0,495000
3065,2,Olímpico,264,3,3,3,0,0,1,0,0,775.0,1980000
3066,2,Santo Antônio,113,2,2,2,0,0,0,0,0,450.0,1130000
3067,2,Fundação,61,2,3,3,0,1,1,1,1,878.0,331000
3068,2,Cerâmica,90,2,3,3,0,1,1,1,1,738.0,990000
3069,2,Santa Paula,106,3,5,5,0,1,1,1,1,395.0,550000
3070,2,Cerâmica,68,2,3,3,0,1,1,1,0,410.0,6498000
3071,2,Barcelona,68,2,3,3,0,0,1,1,0,447.0,450000
3072,2,Barcelona,67,2,1,1,0,1,1,1,1,482.0,455000
3073,2,Barcelona,88,3,2,2,1,1,1,1,0,478.0,450000
3074,2,Santo Antônio,62,2,2,2,0,1,1,0,1,300.0,475000
3075,2,Mauá,79,3,2,2,0,1,1,1,1,105.0,495000
3076,2,Centro,150,4,1,1,0,1,1,1,0,351.0,630000
3077,2,Osvaldo Cruz,61,2,1,1,0,0,1,0,0,430.0,510000
3078,2,Santa Maria,76,2,2,2,0,1,1,1,1,535.0,4199000
3079,2,Boa Vista,79,3,1,1,1,0,1,1,0,105.0,700000
3080,2,Olímpico,55,2,2,2,0,1,1,1,1,500.0,2969000
3081,2,Santa Paula,174,3,2,2,0,1,1,1,1,520.0,990000
3082,2,Boa Vista,65,2,2,2,0,0,1,0,0,19.0,365000
3083,2,Olímpico,90,2,2,2,1,1,1,1,0,511.0,850000
3084,2,Santa Paula,90,3,2,2,0,0,1,1,1,515.0,650000
3085,2,Santa Paula,180,3,1,1,1,1,0,0,0,508.0,1200000
3086,2,Santa Maria,67,3,2,2,0,1,1,1,1,550.0,240000
3087,2,Barcelona,65,2,1,1,1,0,1,1,0,1.0,435000
3088,2,Olímpico,70,2,3,3,0,1,1,1,1,450.0,395000
3089,2,Santa Maria,75,2,3,3,0,1,1,1,1,385.0,460000
3090,2,Santa Maria,160,3,3,3,1,1,1,1,0,561.0,7499000
3091,2,Santa Paula,84,3,3,3,0,1,1,1,1,14.0,750000
3092,2,Nova Gerty,140,2,1,1,0,0,0,0,0,775.0,500000
3093,2,Cerâmica,56,2,2,2,1,0,0,1,1,450.0,459000
3094,2,Cerâmica,68,2,2,2,1,1,0,1,1,878.0,720000
3095,2,Santa Maria,64,2,2,2,0,0,1,0,0,738.0,390000
3096,2,Cerâmica,65,2,1,1,0,0,0,0,0,395.0,430000
3097,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,410.0,495000
3098,2,Olímpico,264,3,1,1,0,1,1,1,1,447.0,1980000
3099,2,Santo Antônio,113,2,2,2,0,1,1,1,1,482.0,1130000
3100,2,Fundação,61,2,1,1,0,1,1,1,0,478.0,331000
3101,2,Cerâmica,90,2,2,2,0,0,1,1,0,568.0,990000
3102,2,Santa Paula,106,3,1,1,0,1,1,1,1,430.0,550000
3103,2,Cerâmica,68,2,2,2,0,0,1,1,0,105.0,6498000
3104,2,Barcelona,68,2,1,1,0,1,1,1,1,500.0,450000
3105,2,Barcelona,67,2,2,2,1,1,1,1,0,520.0,455000
3106,2,Barcelona,88,3,1,1,1,1,1,1,0,19.0,450000
3107,2,Santo Antônio,62,2,2,2,0,1,1,0,1,150.0,475000
3108,2,Mauá,79,3,1,1,0,1,1,1,1,515.0,495000
3109,2,Centro,150,4,1,1,0,1,1,1,0,508.0,630000
3110,2,Osvaldo Cruz,61,2,2,2,0,0,1,0,0,1.0,510000
3111,2,Santa Maria,76,2, -- , -- ,0,1,1,1,1,450.0,4199000
3112,2,Boa Vista,79,3,2,2,0,1,1,1,1,385.0,700000
3113,2,Olímpico,55,2,1,1,1,0,1,1,0,561.0,2969000
3114,2,Santa Paula,174,3,3,3,0,1,1,1,1,14.0,990000
3115,2,Boa Vista,65,2,1,1,0,1,1,1,1,775.0,365000
3116,2,Olímpico,90,2,2,2,0,1,1,1,1,878.0,850000
3117,2,Santa Paula,90,3,3,3,0,1,1,1,1,738.0,650000
3118,2,Santa Paula,180,3,3,3,1,1,1,1,0,395.0,1200000
3119,2,Santa Maria,67,3,6,6,0,0,1,1,1,410.0,240000
3120,2,Barcelona,65,2,4,4,0,1,1,1,1,447.0,435000
3121,2,Olímpico,70,2,2,2,1,1,0,0,0,482.0,395000
3122,2,Santa Maria,75,2,4,4,1,0,1,1,0,300.0,460000
3123,2,Santa Maria,160,3,2,2,0,1,1,1,1,500.0,7499000
3124,2,Santa Paula,84,3,2,2,1,0,0,1,1,12.0,750000
3125,2,Nova Gerty,140,2, -- , -- ,0,1,1,1,1,600.0,500000
3126,2,Cerâmica,56,2,1,1,1,1,1,1,0,780.0,459000
3127,2,Cerâmica,68,2,1,1,0,1,1,1,1,351.0,720000
3128,2,Santa Maria,64,2,2,2,0,0,0,0,0,568.0,390000
3129,2,Cerâmica,65,2,2,2,1,0,0,1,1,430.0,430000
3130,2,Jardim Sao Caetano,80,3,3,3,1,1,0,1,1,535.0,495000
3131,2,Olímpico,264,3,2,2,0,0,1,1,0,105.0,1980000
3132,2,Santo Antônio,113,2,3,3,0,1,1,1,1,500.0,1130000
3133,2,Fundação,61,2,1,1,0,0,1,1,0,520.0,331000
3134,2,Cerâmica,90,2,4,4,0,1,1,1,1,19.0,990000
3135,2,Santa Paula,106,3,2,2,1,1,1,1,0,150.0,550000
3136,2,Cerâmica,68,2,2,2,1,1,1,1,0,511.0,6498000
3137,2,Barcelona,68,2,1,1,0,1,1,0,1,515.0,450000
3138,2,Barcelona,67,2,2,2,0,1,1,1,1,508.0,455000
3139,2,Barcelona,88,3,2,2,0,1,1,1,0,550.0,450000
3140,2,Santo Antônio,62,2,2,2,0,1,1,0,1,1.0,475000
3141,2,Mauá,79,3,1,1,0,0,1,0,0,450.0,495000
3142,2,Centro,150,4,2,2,0,1,1,1,1,385.0,630000
3143,2,Osvaldo Cruz,61,2,2,2,1,0,1,1,0,14.0,510000
3144,2,Santa Maria,76,2,1,1,0,1,1,1,1,775.0,4199000
3145,2,Boa Vista,79,3,2,2,0,1,1,1,1,450.0,700000
3146,2,Olímpico,55,2,2,2,0,0,1,0,0,878.0,2969000
3147,2,Santa Paula,174,3,3,3,0,1,1,1,1,738.0,990000
3148,2,Boa Vista,65,2,1,1,0,1,1,1,1,395.0,365000
3149,2,Olímpico,90,2,1,1,0,0,1,1,1,447.0,850000
3150,2,Santa Paula,90,3,2,2,0,1,1,1,1,482.0,650000
3151,2,Santa Paula,180,3,1,1,1,1,0,0,0,478.0,1200000
3152,2,Santa Maria,67,3,2,2,0,1,1,1,1,300.0,240000
3153,2,Barcelona,65,2,2,2,1,0,1,1,0,105.0,435000
3154,2,Olímpico,70,2,3,3,0,1,1,1,1,351.0,395000
3155,2,Santa Maria,75,2,2,2,0,1,1,1,1,430.0,460000
3156,2,Santa Maria,160,3,2,2,1,1,1,1,0,535.0,7499000
3157,2,Santa Paula,84,3,4,4,0,1,1,1,1,105.0,750000
3158,2,Nova Gerty,140,2,1,1,0,0,0,0,0,500.0,500000
3159,2,Cerâmica,56,2,4,4,1,0,0,1,1,520.0,459000
3160,2,Cerâmica,68,2,3,3,1,1,0,1,1,19.0,720000
3161,2,Santa Maria,64,2,3,3,0,0,1,1,0,150.0,390000
3162,2,Cerâmica,65,2, 2-3 , 2-3 ,0,1,1,1,1,511.0,430000
3163,2,Jardim Sao Caetano,80,3,2,2,1,1,1,1,0,515.0,495000
3164,2,Olímpico,264,3,2,2,0,1,1,0,1,508.0,1980000
3165,2,Santo Antônio,113,2,1,1,0,1,1,1,1,550.0,1130000
3166,2,Fundação,61,2,2,2,0,1,1,1,0,1.0,331000
3167,2,Cerâmica,90,2,1,1,0,1,1,0,1,450.0,990000
3168,2,Santa Paula,106,3,2,2,0,0,1,0,0,600.0,550000
3169,2,Cerâmica,68,2,1,1,0,1,1,1,1,385.0,6498000
3170,2,Barcelona,68,2,2,2,1,0,1,1,0,561.0,450000
3171,2,Barcelona,67,2,1,1,0,1,1,1,1,14.0,455000
3172,2,Barcelona,88,3,3,3,0,1,1,1,1,775.0,450000
3173,2,Santo Antônio,62,2,2,2,0,0,1,0,0,450.0,475000
3174,2,Mauá,79,3,1,1,0,1,1,1,1,878.0,495000
3175,2,Centro,150,4,2,2,1,1,1,1,0,738.0,630000
3176,2,Santa Maria,76,2, -- , -- ,1,1,0,0,0,410.0,4199000
3177,2,Boa Vista,79,3,1,1,0,1,1,1,1,447.0,700000
3178,2,Santa Paula,174,3,1,1,1,0,1,1,0,482.0,990000
3179,2,Boa Vista,65,2,3,3,0,1,1,1,1,478.0,365000
3180,2,Olímpico,90,2,1,1,1,0,0,1,1,105.0,850000
3181,2,Santa Paula,90,3,3,3,0,1,1,1,1,568.0,650000
3182,2,Santa Paula,180,3,2,2,0,1,1,1,1,105.0,1200000
3183,2,Santa Maria,67,3,1,1,0,0,0,0,0,500.0,240000
3184,2,Olímpico,70,2,2,2,1,0,0,1,1,520.0,395000
3185,2,Santa Maria,75,2,1,1,1,1,0,1,1,19.0,460000
3186,2,Santa Maria,160,3,1,1,0,0,1,0,0,150.0,7499000
3187,2,Santa Paula,84,3,1,1,0,0,0,0,0,515.0,750000
3188,2,Nova Gerty,140,2,2,2,0,1,1,1,1,550.0,500000
3189,2,Cerâmica,56,2,2,2,0,1,1,1,1,1.0,459000
3190,2,Cerâmica,68,2,3,3,0,1,1,1,0,450.0,720000
3191,2,Santa Maria,64,2,2,2,0,0,1,1,0,600.0,390000
3192,2,Cerâmica,65,2,3,3,0,1,1,1,1,385.0,430000
3193,2,Olímpico,264,3,1,1,0,0,1,1,0,561.0,1980000
3194,2,Santo Antônio,113,2,3,3,0,1,1,1,1,14.0,1130000
3195,2,Fundação,61,2,2,2,1,1,1,1,0,775.0,331000
3196,2,Cerâmica,90,2,3,3,1,1,1,1,0,450.0,990000
3197,2,Santa Paula,106,3,3,3,0,1,1,0,1,878.0,550000
3198,2,Cerâmica,68,2,5,5,0,1,1,1,1,738.0,6498000
3199,2,Barcelona,68,2,3,3,0,1,1,1,0,395.0,450000
3200,2,Barcelona,67,2,3,3,0,1,1,0,1,410.0,455000
3201,2,Barcelona,88,3,1,1,0,0,1,0,0,447.0,450000
3202,2,Santo Antônio,62,2,2,2,0,1,1,1,1,482.0,475000
3203,2,Mauá,79,3,2,2,0,1,1,1,1,478.0,495000
3204,2,Nova Gerty,40,1,2,2,1,0,1,1,0,300.0,319000
3205,1,Boa Vista,127,3,1,1,0,1,1,1,1,500.0,530000
3206,2,Fundação,68,2,2,2,0,1,1,1,1,12.0,420000
3207,2,Santo Antônio,160,4,1,1,0,0,1,0,0,0.0,1050000
3208,2,Centro,150,4,2,2,0,1,1,1,1,0.0,630000
3209,2,Osvaldo Cruz,61,2,2,2,1,1,1,1,0,0.0,510000
3210,2,Santa Maria,76,2,2,2,0,0,1,1,1,0.0,4199000
3211,2,Boa Vista,79,3,2,2,0,1,1,1,1,0.0,700000
3212,2,Olímpico,55,2,2,2,1,1,0,0,0,0.0,2969000
3213,2,Santa Paula,174,3,2,2,0,1,1,1,1,0.0,990000
3214,2,Boa Vista,65,2,2,2,1,0,1,1,0,0.0,365000
3215,2,Olímpico,90,2,2,2,1,0,0,1,1,0.0,850000
3216,2,Santa Paula,90,3,1,1,0,1,1,1,1,0.0,650000
3217,2,Santa Paula,180,3,3,3,1,1,1,1,0,0.0,1200000
3218,2,Santa Maria,67,3,2,2,0,1,1,1,1,0.0,240000
3219,2,Barcelona,65,2,3,3,0,0,0,0,0,0.0,435000
3220,2,Olímpico,70,2,3,3,1,0,0,1,1,0.0,395000
3221,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
3222,2,Santa Maria,160,3,2,2,0,0,1,1,0,0.0,7499000
3223,2,Santa Paula,84,3,2,2,0,1,1,1,1,0.0,750000
3224,2,Nova Gerty,140,2,2,2,1,1,1,1,0,0.0,500000
3225,2,Cerâmica,56,2,1,1,1,1,1,1,0,0.0,459000
3226,2,Cerâmica,68,2,3,3,0,1,1,0,1,0.0,720000
3227,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
3228,2,Cerâmica,65,2,2,2,0,1,1,1,0,0.0,430000
3229,2,Jardim Sao Caetano,80,3,1,1,0,1,1,0,1,0.0,495000
3230,2,Olímpico,264,3,2,2,0,0,1,0,0,0.0,1980000
3231,2,Santo Antônio,113,2,1,1,0,1,1,1,1,0.0,1130000
3232,2,Fundação,61,2,2,2,0,1,1,1,1,0.0,331000
3233,2,Cerâmica,90,2,1,1,1,0,1,1,0,0.0,990000
3234,2,Santa Paula,106,3,2,2,0,1,1,1,1,0.0,550000
3235,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
3236,2,Barcelona,68,2,2,2,0,0,1,0,0,0.0,450000
3237,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
3238,2,Barcelona,88,3,1,1,1,1,1,1,0,0.0,450000
3239,2,Santo Antônio,62,2,2,2,0,0,1,1,1,0.0,475000
3240,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
3241,2,Santa Maria,76,2, -- , -- ,1,1,0,0,0,0.0,4199000
3242,2,Boa Vista,79,3,1,1,1,0,1,1,0,0.0,700000
3243,2,Santa Paula,174,3,3,3,0,1,1,1,1,0.0,990000
3244,2,Boa Vista,65,2,1,1,1,0,0,1,1,0.0,365000
3245,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
3246,2,Santa Paula,90,3,2,2,1,1,1,1,0,0.0,650000
3247,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
3248,2,Santa Maria,67,3,6,6,1,0,0,1,1,0.0,240000
3249,2,Olímpico,70,2,4,4,1,1,0,1,1,0.0,395000
3250,2,Santa Maria,75,2,2,2,0,0,1,0,0,0.0,460000
3251,2,Santa Maria,160,3,2,2,0,0,0,0,0,0.0,7499000
3252,2,Santa Paula,84,3,4,4,0,0,1,1,0,0.0,750000
3253,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
3254,2,Cerâmica,56,2, -- , -- ,0,1,1,1,1,0.0,459000
3255,2,Santa Maria,64,2,1,1,1,1,1,1,0,0.0,390000
3256,2,Cerâmica,65,2,1,1,1,1,1,1,0,0.0,430000
3257,2,Olímpico,264,3,2,2,0,1,1,0,1,0.0,1980000
3258,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
3259,2,Fundação,61,2,3,3,0,1,1,1,0,0.0,331000
3260,2,Cerâmica,90,2,2,2,0,1,1,0,1,0.0,990000
3261,2,Santa Paula,106,3,3,3,0,0,1,0,0,0.0,550000
3262,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
3263,2,Barcelona,68,2,4,4,0,1,1,1,1,0.0,450000
3264,2,Barcelona,67,2,2,2,1,0,1,1,0,0.0,455000
3265,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
3266,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
3267,2,Mauá,79,3,2,2,0,0,1,0,0,0.0,495000
3268,2,Nova Gerty,40,1,2,2,0,1,1,1,1,0.0,319000
3269,1,Boa Vista,127,3,2,2,0,1,1,1,1,0.0,530000
3270,2,Fundação,68,2,1,1,1,1,1,1,0,0.0,420000
3271,2,Santo Antônio,160,4,2,2,0,0,1,1,1,0.0,1050000
3272,2,Centro,70,2,1,1,0,1,1,1,1,0.0,500000
3273,2,Santa Maria,150,2,2,2,1,1,0,0,0,0.0,750000
3274,2,Centro,150,4,1,1,0,1,1,1,1,0.0,630000
3275,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
3276,2,Santa Maria,76,2,3,3,1,0,0,1,1,0.0,4199000
3277,2,Boa Vista,79,3,1,1,0,1,1,1,1,0.0,700000
3278,2,Olímpico,55,2,1,1,1,1,1,1,0,0.0,2969000
3279,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
3280,2,Boa Vista,65,2,2,2,0,0,0,0,0,0.0,365000
3281,2,Olímpico,90,2,2,2,1,1,0,1,1,0.0,850000
3282,2,Santa Paula,90,3,2,2,0,0,1,1,0,0.0,650000
3283,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
3284,2,Santa Maria,67,3, -- , -- ,0,0,1,1,0,0.0,240000
3285,2,Barcelona,65,2,2,2,0,1,1,1,1,0.0,435000
